#Phase-2 Materials Map           
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth  
928 62 1 u 0 0 10 2 HE 10 10 2 
928 62 1 u 0 0 10 3 HE 10 10 3 
928 62 1 u 0 0 10 4 HE 10 10 4 
928 62 1 u 0 0 10 5 HE 10 10 5 
928 62 1 u 0 0 11 0 HE 10 11 0 
928 62 1 u 0 0 11 1 HE 10 11 1 
928 62 1 u 0 0 11 2 HE 10 11 2 
928 62 1 u 0 0 11 3 HE 10 11 3 
928 62 1 u 0 0 11 4 HE 10 11 4 
928 62 1 u 0 0 11 5 HE 10 11 5 
928 62 1 u 0 0 12 0 HE 10 12 0 
928 62 1 u 0 0 12 1 HE 10 12 1 
928 62 1 u 0 0 12 2 HE 10 12 2 
928 62 1 u 0 0 12 3 HE 10 12 3 
928 62 1 u 0 0 12 4 HE 10 12 4 
928 62 1 u 0 0 12 5 HE 10 12 5 
928 62 1 u 0 0 13 0 HE 10 13 0 
928 62 1 u 0 0 13 1 HE 10 13 1 
928 62 1 u 0 0 13 2 HE 10 13 2 
928 62 1 u 0 0 13 3 HE 10 13 3 
928 62 1 u 0 0 13 4 HE 10 13 4 
928 62 1 u 0 0 13 5 HE 10 13 5 
928 62 1 u 0 0 14 0 HE 10 14 0 
928 62 1 u 0 0 14 1 HE 10 14 1 
928 62 1 u 0 0 14 2 HE 10 14 2 
928 62 1 u 0 0 14 3 HE 10 14 3 
928 62 1 u 0 0 14 4 HE 10 14 4 
928 62 1 u 0 0 14 5 HE 10 14 5 
928 62 1 u 0 0 15 0 HE 10 15 0 
928 62 1 u 0 0 15 1 HE 10 15 1 
928 62 1 u 0 0 15 2 HE 10 15 2 
928 62 1 u 0 0 15 3 HE 10 15 3 
928 62 1 u 0 0 15 4 HE 10 15 4 
928 62 1 u 0 0 15 5 HE 10 15 5 
928 62 1 u 0 0 16 0 HE 10 16 0 
928 62 1 u 0 0 16 1 HE 10 16 1 
928 62 1 u 0 0 16 2 HE 10 16 2 
928 62 1 u 0 0 16 3 HE 10 16 3 
928 62 1 u 0 0 16 4 HE 10 16 4 
928 62 1 u 0 0 16 5 HE 10 16 5 
928 62 1 u 0 0 17 0 HE 10 17 0 
928 62 1 u 0 0 17 1 HE 10 17 1 
928 62 1 u 0 0 17 2 HE 10 17 2 
928 62 1 u 0 0 17 3 HE 10 17 3 
928 62 1 u 0 0 17 4 HE 10 17 4 
928 62 1 u 0 0 17 5 HE 10 17 5 
928 62 1 u 0 0 18 0 HE 10 18 0 
928 62 1 u 0 0 18 1 HE 10 18 1 
928 62 1 u 0 0 18 2 HE 10 18 2 
928 62 1 u 0 0 18 3 HE 10 18 3 
928 62 1 u 0 0 18 4 HE 10 18 4 
928 62 1 u 0 0 18 5 HE 10 18 5 
928 62 1 u 0 0 19 0 HE 10 19 0 
928 62 1 u 0 0 19 1 HE 10 19 1 
928 62 1 u 0 0 19 2 HE 10 19 2 
928 62 1 u 0 0 19 3 HE 10 19 3 
928 62 1 u 0 0 19 4 HE 10 19 4 
928 62 1 u 0 0 19 5 HE 10 19 5 
928 62 1 u 0 0 20 0 HE 10 20 0 
928 62 1 u 0 0 20 1 HE 10 20 1 
928 62 1 u 0 0 20 2 HE 10 20 2 
928 62 1 u 0 0 20 3 HE 10 20 3 
928 62 1 u 0 0 20 4 HE 10 20 4 
928 62 1 u 0 0 20 5 HE 10 20 5 
928 62 1 u 0 0 21 0 HE 10 21 0 
928 62 1 u 0 0 21 1 HE 10 21 1 
928 62 1 u 0 0 21 2 HE 10 21 2 
928 62 1 u 0 0 21 3 HE 10 21 3 
928 62 1 u 0 0 21 4 HE 10 21 4 
928 62 1 u 0 0 21 5 HE 10 21 5 
928 62 1 u 0 0 22 0 HE 10 22 0 
928 62 1 u 0 0 22 1 HE 10 22 1 
928 62 1 u 0 0 22 2 HE 10 22 2 
928 62 1 u 0 0 22 3 HE 10 22 3 
928 62 1 u 0 0 22 4 HE 10 22 4 
928 62 1 u 0 0 22 5 HE 10 22 5 
928 62 1 u 0 0 23 0 HE 10 23 0 
928 62 1 u 0 0 23 1 HE 10 23 1 
928 62 1 u 0 0 23 2 HE 10 23 2 
928 62 1 u 0 0 23 3 HE 10 23 3 
928 62 1 u 0 0 23 4 HE 10 23 4 
928 62 1 u 0 0 23 5 HE 10 23 5 
928 62 2 u 0 0 0 0 HE 10 24 0 
928 62 2 u 0 0 0 1 HE 10 24 1 
928 62 2 u 0 0 0 2 HE 10 24 2 
928 62 2 u 0 0 0 3 HE 10 24 3 
928 62 2 u 0 0 0 4 HE 10 24 4 
928 62 2 u 0 0 0 5 HE 10 24 5 
928 62 2 u 0 0 1 0 HE 10 25 0 
928 62 2 u 0 0 1 1 HE 10 25 1 
928 62 2 u 0 0 1 2 HE 10 25 2 
928 62 2 u 0 0 1 3 HE 10 25 3 
928 62 2 u 0 0 1 4 HE 10 25 4 
928 62 2 u 0 0 1 5 HE 10 25 5 
928 62 2 u 0 0 2 0 HE 10 26 0 
928 62 2 u 0 0 2 1 HE 10 26 1 
928 62 2 u 0 0 2 2 HE 10 26 2 
928 62 2 u 0 0 2 3 HE 10 26 3 
928 62 2 u 0 0 2 4 HE 10 26 4 
928 62 2 u 0 0 2 5 HE 10 26 5 
928 62 2 u 0 0 3 0 HE 10 27 0 
928 62 2 u 0 0 3 1 HE 10 27 1 
928 62 2 u 0 0 3 2 HE 10 27 2 
928 62 2 u 0 0 3 3 HE 10 27 3 
928 62 2 u 0 0 3 4 HE 10 27 4 
928 62 2 u 0 0 3 5 HE 10 27 5 
928 62 2 u 0 0 4 0 HE 10 28 0 
928 62 2 u 0 0 4 1 HE 10 28 1 
928 62 2 u 0 0 4 2 HE 10 28 2 
928 62 2 u 0 0 4 3 HE 10 28 3 
928 62 2 u 0 0 4 4 HE 10 28 4 
928 62 2 u 0 0 4 5 HE 10 28 5 
928 62 2 u 0 0 5 0 HE 10 29 0 
928 62 2 u 0 0 5 1 HE 10 29 1 
928 62 2 u 0 0 5 2 HE 10 29 2 
928 62 2 u 0 0 5 3 HE 10 29 3 
928 62 2 u 0 0 5 4 HE 10 29 4 
928 62 2 u 0 0 5 5 HE 10 29 5 
928 62 2 u 0 0 6 0 HE 10 30 0 
928 62 2 u 0 0 6 1 HE 10 30 1 
928 62 2 u 0 0 6 2 HE 10 30 2 
928 62 2 u 0 0 6 3 HE 10 30 3 
928 62 2 u 0 0 6 4 HE 10 30 4 
928 62 2 u 0 0 6 5 HE 10 30 5 
928 62 2 u 0 0 7 0 HE 10 31 0 
928 62 2 u 0 0 7 1 HE 10 31 1 
928 62 2 u 0 0 7 2 HE 10 31 2 
928 62 2 u 0 0 7 3 HE 10 31 3 
928 62 2 u 0 0 7 4 HE 10 31 4 
928 62 2 u 0 0 7 5 HE 10 31 5 
1196 63 9 u 0 0 6 0 HE 10 32 0
1196 63 9 u 0 0 6 1 HE 10 32 1
1196 63 9 u 0 0 6 2 HE 10 32 2
1196 63 9 u 0 0 6 3 HE 10 32 3
1196 63 9 u 0 0 6 4 HE 10 32 4
1196 63 9 u 0 0 6 5 HE 10 32 5
1196 63 9 u 0 0 7 0 HE 10 33 0
1196 63 9 u 0 0 7 1 HE 10 33 1
1196 63 9 u 0 0 7 2 HE 10 33 2
1196 63 9 u 0 0 7 3 HE 10 33 3
1196 63 9 u 0 0 7 4 HE 10 33 4
1196 63 9 u 0 0 7 5 HE 10 33 5 
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 62 2 u 0 0 8 0 HE 11 0 0 
928 62 2 u 0 0 8 1 HE 11 0 1 
928 62 2 u 0 0 8 2 HE 11 0 2 
928 62 2 u 0 0 8 3 HE 11 0 3 
928 62 2 u 0 0 8 4 HE 11 0 4 
928 62 2 u 0 0 8 5 HE 11 0 5 
928 62 2 u 0 0 9 0 HE 11 1 0 
928 62 2 u 0 0 9 1 HE 11 1 1 
928 62 2 u 0 0 9 2 HE 11 1 2 
928 62 2 u 0 0 9 3 HE 11 1 3 
928 62 2 u 0 0 9 4 HE 11 1 4 
928 62 2 u 0 0 9 5 HE 11 1 5 
928 62 2 u 0 0 10 0 HE 11 2 0 
928 62 2 u 0 0 10 1 HE 11 2 1 
928 62 2 u 0 0 10 2 HE 11 2 2 
928 62 2 u 0 0 10 3 HE 11 2 3 
928 62 2 u 0 0 10 4 HE 11 2 4 
928 62 2 u 0 0 10 5 HE 11 2 5 
928 62 2 u 0 0 11 0 HE 11 3 0 
928 62 2 u 0 0 11 1 HE 11 3 1 
928 62 2 u 0 0 11 2 HE 11 3 2 
928 62 2 u 0 0 11 3 HE 11 3 3 
928 62 2 u 0 0 11 4 HE 11 3 4 
928 62 2 u 0 0 11 5 HE 11 3 5 
928 62 2 u 0 0 12 0 HE 11 4 0 
928 62 2 u 0 0 12 1 HE 11 4 1 
928 62 2 u 0 0 12 2 HE 11 4 2 
928 62 2 u 0 0 12 3 HE 11 4 3 
928 62 2 u 0 0 12 4 HE 11 4 4 
928 62 2 u 0 0 12 5 HE 11 4 5 
928 62 2 u 0 0 13 0 HE 11 5 0 
928 62 2 u 0 0 13 1 HE 11 5 1 
928 62 2 u 0 0 13 2 HE 11 5 2 
928 62 2 u 0 0 13 3 HE 11 5 3 
928 62 2 u 0 0 13 4 HE 11 5 4 
928 62 2 u 0 0 13 5 HE 11 5 5 
928 62 2 u 0 0 14 0 HE 11 6 0 
928 62 2 u 0 0 14 1 HE 11 6 1 
928 62 2 u 0 0 14 2 HE 11 6 2 
928 62 2 u 0 0 14 3 HE 11 6 3 
928 62 2 u 0 0 14 4 HE 11 6 4 
928 62 2 u 0 0 14 5 HE 11 6 5 
928 62 2 u 0 0 15 0 HE 11 7 0 
928 62 2 u 0 0 15 1 HE 11 7 1 
928 62 2 u 0 0 15 2 HE 11 7 2 
928 62 2 u 0 0 15 3 HE 11 7 3 
928 62 2 u 0 0 15 4 HE 11 7 4 
928 62 2 u 0 0 15 5 HE 11 7 5 
928 62 2 u 0 0 16 0 HE 11 8 0 
928 62 2 u 0 0 16 1 HE 11 8 1 
928 62 2 u 0 0 16 2 HE 11 8 2 
928 62 2 u 0 0 16 3 HE 11 8 3 
928 62 2 u 0 0 16 4 HE 11 8 4 
928 62 2 u 0 0 16 5 HE 11 8 5 
928 62 2 u 0 0 17 0 HE 11 9 0 
928 62 2 u 0 0 17 1 HE 11 9 1 
928 62 2 u 0 0 17 2 HE 11 9 2 
928 62 2 u 0 0 17 3 HE 11 9 3 
928 62 2 u 0 0 17 4 HE 11 9 4 
928 62 2 u 0 0 17 5 HE 11 9 5 
928 62 2 u 0 0 18 0 HE 11 10 0 
928 62 2 u 0 0 18 1 HE 11 10 1 
928 62 2 u 0 0 18 2 HE 11 10 2 
928 62 2 u 0 0 18 3 HE 11 10 3 
928 62 2 u 0 0 18 4 HE 11 10 4 
928 62 2 u 0 0 18 5 HE 11 10 5 
928 62 2 u 0 0 19 0 HE 11 11 0 
928 62 2 u 0 0 19 1 HE 11 11 1 
928 62 2 u 0 0 19 2 HE 11 11 2 
928 62 2 u 0 0 19 3 HE 11 11 3 
928 62 2 u 0 0 19 4 HE 11 11 4 
928 62 2 u 0 0 19 5 HE 11 11 5 
928 62 2 u 0 0 20 0 HE 11 12 0 
928 62 2 u 0 0 20 1 HE 11 12 1 
928 62 2 u 0 0 20 2 HE 11 12 2 
928 62 2 u 0 0 20 3 HE 11 12 3 
928 62 2 u 0 0 20 4 HE 11 12 4 
928 62 2 u 0 0 20 5 HE 11 12 5 
928 62 2 u 0 0 21 0 HE 11 13 0 
928 62 2 u 0 0 21 1 HE 11 13 1 
928 62 2 u 0 0 21 2 HE 11 13 2 
928 62 2 u 0 0 21 3 HE 11 13 3 
928 62 2 u 0 0 21 4 HE 11 13 4 
928 62 2 u 0 0 21 5 HE 11 13 5 
928 62 2 u 0 0 22 0 HE 11 14 0 
928 62 2 u 0 0 22 1 HE 11 14 1 
928 62 2 u 0 0 22 2 HE 11 14 2 
928 62 2 u 0 0 22 3 HE 11 14 3 
928 62 2 u 0 0 22 4 HE 11 14 4 
928 62 2 u 0 0 22 5 HE 11 14 5 
928 62 2 u 0 0 23 0 HE 11 15 0 
928 62 2 u 0 0 23 1 HE 11 15 1 
928 62 2 u 0 0 23 2 HE 11 15 2 
928 62 2 u 0 0 23 3 HE 11 15 3 
928 62 2 u 0 0 23 4 HE 11 15 4 
928 62 2 u 0 0 23 5 HE 11 15 5 
928 62 3 u 0 0 0 0 HE 11 16 0 
928 62 3 u 0 0 0 1 HE 11 16 1 
928 62 3 u 0 0 0 2 HE 11 16 2 
928 62 3 u 0 0 0 3 HE 11 16 3 
928 62 3 u 0 0 0 4 HE 11 16 4 
928 62 3 u 0 0 0 5 HE 11 16 5 
928 62 3 u 0 0 1 0 HE 11 17 0 
928 62 3 u 0 0 1 1 HE 11 17 1 
928 62 3 u 0 0 1 2 HE 11 17 2 
928 62 3 u 0 0 1 3 HE 11 17 3 
928 62 3 u 0 0 1 4 HE 11 17 4 
928 62 3 u 0 0 1 5 HE 11 17 5 
928 62 3 u 0 0 2 0 HE 11 18 0 
928 62 3 u 0 0 2 1 HE 11 18 1 
928 62 3 u 0 0 2 2 HE 11 18 2 
928 62 3 u 0 0 2 3 HE 11 18 3 
928 62 3 u 0 0 2 4 HE 11 18 4 
928 62 3 u 0 0 2 5 HE 11 18 5 
928 62 3 u 0 0 3 0 HE 11 19 0 
928 62 3 u 0 0 3 1 HE 11 19 1 
928 62 3 u 0 0 3 2 HE 11 19 2 
928 62 3 u 0 0 3 3 HE 11 19 3 
928 62 3 u 0 0 3 4 HE 11 19 4 
928 62 3 u 0 0 3 5 HE 11 19 5 
928 62 3 u 0 0 4 0 HE 11 20 0 
928 62 3 u 0 0 4 1 HE 11 20 1 
928 62 3 u 0 0 4 2 HE 11 20 2 
928 62 3 u 0 0 4 3 HE 11 20 3 
928 62 3 u 0 0 4 4 HE 11 20 4 
928 62 3 u 0 0 4 5 HE 11 20 5 
928 62 3 u 0 0 5 0 HE 11 21 0 
928 62 3 u 0 0 5 1 HE 11 21 1 
928 62 3 u 0 0 5 2 HE 11 21 2 
928 62 3 u 0 0 5 3 HE 11 21 3 
928 62 3 u 0 0 5 4 HE 11 21 4 
928 62 3 u 0 0 5 5 HE 11 21 5 
928 62 3 u 0 0 6 0 HE 11 22 0 
928 62 3 u 0 0 6 1 HE 11 22 1 
928 62 3 u 0 0 6 2 HE 11 22 2 
928 62 3 u 0 0 6 3 HE 11 22 3 
928 62 3 u 0 0 6 4 HE 11 22 4 
928 62 3 u 0 0 6 5 HE 11 22 5 
928 62 3 u 0 0 7 0 HE 11 23 0 
928 62 3 u 0 0 7 1 HE 11 23 1 
928 62 3 u 0 0 7 2 HE 11 23 2 
928 62 3 u 0 0 7 3 HE 11 23 3 
928 62 3 u 0 0 7 4 HE 11 23 4 
928 62 3 u 0 0 7 5 HE 11 23 5 
928 62 3 u 0 0 8 0 HE 11 24 0 
928 62 3 u 0 0 8 1 HE 11 24 1 
928 62 3 u 0 0 8 2 HE 11 24 2 
928 62 3 u 0 0 8 3 HE 11 24 3 
928 62 3 u 0 0 8 4 HE 11 24 4 
928 62 3 u 0 0 8 5 HE 11 24 5 
928 62 3 u 0 0 9 0 HE 11 25 0 
928 62 3 u 0 0 9 1 HE 11 25 1 
928 62 3 u 0 0 9 2 HE 11 25 2 
928 62 3 u 0 0 9 3 HE 11 25 3 
928 62 3 u 0 0 9 4 HE 11 25 4 
928 62 3 u 0 0 9 5 HE 11 25 5 
928 62 3 u 0 0 10 0 HE 11 26 0 
928 62 3 u 0 0 10 1 HE 11 26 1 
928 62 3 u 0 0 10 2 HE 11 26 2 
928 62 3 u 0 0 10 3 HE 11 26 3 
928 62 3 u 0 0 10 4 HE 11 26 4 
928 62 3 u 0 0 10 5 HE 11 26 5 
928 62 3 u 0 0 11 0 HE 11 27 0 
928 62 3 u 0 0 11 1 HE 11 27 1 
928 62 3 u 0 0 11 2 HE 11 27 2 
928 62 3 u 0 0 11 3 HE 11 27 3 
928 62 3 u 0 0 11 4 HE 11 27 4 
928 62 3 u 0 0 11 5 HE 11 27 5 
928 62 3 u 0 0 12 0 HE 11 28 0 
928 62 3 u 0 0 12 1 HE 11 28 1 
928 62 3 u 0 0 12 2 HE 11 28 2 
928 62 3 u 0 0 12 3 HE 11 28 3 
928 62 3 u 0 0 12 4 HE 11 28 4 
928 62 3 u 0 0 12 5 HE 11 28 5 
928 62 3 u 0 0 13 0 HE 11 29 0 
928 62 3 u 0 0 13 1 HE 11 29 1 
928 62 3 u 0 0 13 2 HE 11 29 2 
928 62 3 u 0 0 13 3 HE 11 29 3 
928 62 3 u 0 0 13 4 HE 11 29 4 
928 62 3 u 0 0 13 5 HE 11 29 5 
928 62 3 u 0 0 14 0 HE 11 30 0 
928 62 3 u 0 0 14 1 HE 11 30 1 
928 62 3 u 0 0 14 2 HE 11 30 2 
928 62 3 u 0 0 14 3 HE 11 30 3 
928 62 3 u 0 0 14 4 HE 11 30 4 
928 62 3 u 0 0 14 5 HE 11 30 5 
928 62 3 u 0 0 15 0 HE 11 31 0 
928 62 3 u 0 0 15 1 HE 11 31 1 
928 62 3 u 0 0 15 2 HE 11 31 2 
928 62 3 u 0 0 15 3 HE 11 31 3 
928 62 3 u 0 0 15 4 HE 11 31 4 
928 62 3 u 0 0 15 5 HE 11 31 5 
1196 63 9 u 0 0 8 0 HE 11 32 0
1196 63 9 u 0 0 8 1 HE 11 32 1
1196 63 9 u 0 0 8 2 HE 11 32 2
1196 63 9 u 0 0 8 3 HE 11 32 3
1196 63 9 u 0 0 8 4 HE 11 32 4
1196 63 9 u 0 0 8 5 HE 11 32 5
1196 63 9 u 0 0 9 0 HE 11 33 0
1196 63 9 u 0 0 9 1 HE 11 33 1
1196 63 9 u 0 0 9 2 HE 11 33 2
1196 63 9 u 0 0 9 3 HE 11 33 3
1196 63 9 u 0 0 9 4 HE 11 33 4
1196 63 9 u 0 0 9 5 HE 11 33 5 
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 62 3 u 0 0 16 0 HE 12 0 0 
928 62 3 u 0 0 16 1 HE 12 0 1 
928 62 3 u 0 0 16 2 HE 12 0 2 
928 62 3 u 0 0 16 3 HE 12 0 3 
928 62 3 u 0 0 16 4 HE 12 0 4 
928 62 3 u 0 0 16 5 HE 12 0 5 
928 62 3 u 0 0 17 0 HE 12 1 0 
928 62 3 u 0 0 17 1 HE 12 1 1 
928 62 3 u 0 0 17 2 HE 12 1 2 
928 62 3 u 0 0 17 3 HE 12 1 3 
928 62 3 u 0 0 17 4 HE 12 1 4 
928 62 3 u 0 0 17 5 HE 12 1 5 
928 62 3 u 0 0 18 0 HE 12 2 0 
928 62 3 u 0 0 18 1 HE 12 2 1 
928 62 3 u 0 0 18 2 HE 12 2 2 
928 62 3 u 0 0 18 3 HE 12 2 3 
928 62 3 u 0 0 18 4 HE 12 2 4 
928 62 3 u 0 0 18 5 HE 12 2 5 
928 62 3 u 0 0 19 0 HE 12 3 0 
928 62 3 u 0 0 19 1 HE 12 3 1 
928 62 3 u 0 0 19 2 HE 12 3 2 
928 62 3 u 0 0 19 3 HE 12 3 3 
928 62 3 u 0 0 19 4 HE 12 3 4 
928 62 3 u 0 0 19 5 HE 12 3 5 
928 62 3 u 0 0 20 0 HE 12 4 0 
928 62 3 u 0 0 20 1 HE 12 4 1 
928 62 3 u 0 0 20 2 HE 12 4 2 
928 62 3 u 0 0 20 3 HE 12 4 3 
928 62 3 u 0 0 20 4 HE 12 4 4 
928 62 3 u 0 0 20 5 HE 12 4 5 
928 62 3 u 0 0 21 0 HE 12 5 0 
928 62 3 u 0 0 21 1 HE 12 5 1 
928 62 3 u 0 0 21 2 HE 12 5 2 
928 62 3 u 0 0 21 3 HE 12 5 3 
928 62 3 u 0 0 21 4 HE 12 5 4 
928 62 3 u 0 0 21 5 HE 12 5 5 
928 62 3 u 0 0 22 0 HE 12 6 0 
928 62 3 u 0 0 22 1 HE 12 6 1 
928 62 3 u 0 0 22 2 HE 12 6 2 
928 62 3 u 0 0 22 3 HE 12 6 3 
928 62 3 u 0 0 22 4 HE 12 6 4 
928 62 3 u 0 0 22 5 HE 12 6 5 
928 62 3 u 0 0 23 0 HE 12 7 0 
928 62 3 u 0 0 23 1 HE 12 7 1 
928 62 3 u 0 0 23 2 HE 12 7 2 
928 62 3 u 0 0 23 3 HE 12 7 3 
928 62 3 u 0 0 23 4 HE 12 7 4 
928 62 3 u 0 0 23 5 HE 12 7 5 
928 62 4 u 0 0 0 0 HE 12 8 0 
928 62 4 u 0 0 0 1 HE 12 8 1 
928 62 4 u 0 0 0 2 HE 12 8 2 
928 62 4 u 0 0 0 3 HE 12 8 3 
928 62 4 u 0 0 0 4 HE 12 8 4 
928 62 4 u 0 0 0 5 HE 12 8 5 
928 62 4 u 0 0 1 0 HE 12 9 0 
928 62 4 u 0 0 1 1 HE 12 9 1 
928 62 4 u 0 0 1 2 HE 12 9 2 
928 62 4 u 0 0 1 3 HE 12 9 3 
928 62 4 u 0 0 1 4 HE 12 9 4 
928 62 4 u 0 0 1 5 HE 12 9 5 
928 62 4 u 0 0 2 0 HE 12 10 0 
928 62 4 u 0 0 2 1 HE 12 10 1 
928 62 4 u 0 0 2 2 HE 12 10 2 
928 62 4 u 0 0 2 3 HE 12 10 3 
928 62 4 u 0 0 2 4 HE 12 10 4 
928 62 4 u 0 0 2 5 HE 12 10 5 
928 62 4 u 0 0 3 0 HE 12 11 0 
928 62 4 u 0 0 3 1 HE 12 11 1 
928 62 4 u 0 0 3 2 HE 12 11 2 
928 62 4 u 0 0 3 3 HE 12 11 3 
928 62 4 u 0 0 3 4 HE 12 11 4 
928 62 4 u 0 0 3 5 HE 12 11 5 
928 62 4 u 0 0 4 0 HE 12 12 0 
928 62 4 u 0 0 4 1 HE 12 12 1 
928 62 4 u 0 0 4 2 HE 12 12 2 
928 62 4 u 0 0 4 3 HE 12 12 3 
928 62 4 u 0 0 4 4 HE 12 12 4 
928 62 4 u 0 0 4 5 HE 12 12 5 
928 62 4 u 0 0 5 0 HE 12 13 0 
928 62 4 u 0 0 5 1 HE 12 13 1 
928 62 4 u 0 0 5 2 HE 12 13 2 
928 62 4 u 0 0 5 3 HE 12 13 3 
928 62 4 u 0 0 5 4 HE 12 13 4 
928 62 4 u 0 0 5 5 HE 12 13 5 
928 62 4 u 0 0 6 0 HE 12 14 0 
928 62 4 u 0 0 6 1 HE 12 14 1 
928 62 4 u 0 0 6 2 HE 12 14 2 
928 62 4 u 0 0 6 3 HE 12 14 3 
928 62 4 u 0 0 6 4 HE 12 14 4 
928 62 4 u 0 0 6 5 HE 12 14 5 
928 62 4 u 0 0 7 0 HE 12 15 0 
928 62 4 u 0 0 7 1 HE 12 15 1 
928 62 4 u 0 0 7 2 HE 12 15 2 
928 62 4 u 0 0 7 3 HE 12 15 3 
928 62 4 u 0 0 7 4 HE 12 15 4 
928 62 4 u 0 0 7 5 HE 12 15 5 
928 62 4 u 0 0 8 0 HE 12 16 0 
928 62 4 u 0 0 8 1 HE 12 16 1 
928 62 4 u 0 0 8 2 HE 12 16 2 
928 62 4 u 0 0 8 3 HE 12 16 3 
928 62 4 u 0 0 8 4 HE 12 16 4 
928 62 4 u 0 0 8 5 HE 12 16 5 
928 62 4 u 0 0 9 0 HE 12 17 0 
928 62 4 u 0 0 9 1 HE 12 17 1 
928 62 4 u 0 0 9 2 HE 12 17 2 
928 62 4 u 0 0 9 3 HE 12 17 3 
928 62 4 u 0 0 9 4 HE 12 17 4 
928 62 4 u 0 0 9 5 HE 12 17 5 
928 62 4 u 0 0 10 0 HE 12 18 0 
928 62 4 u 0 0 10 1 HE 12 18 1 
928 62 4 u 0 0 10 2 HE 12 18 2 
928 62 4 u 0 0 10 3 HE 12 18 3 
928 62 4 u 0 0 10 4 HE 12 18 4 
928 62 4 u 0 0 10 5 HE 12 18 5 
928 62 4 u 0 0 11 0 HE 12 19 0 
928 62 4 u 0 0 11 1 HE 12 19 1 
928 62 4 u 0 0 11 2 HE 12 19 2 
928 62 4 u 0 0 11 3 HE 12 19 3 
928 62 4 u 0 0 11 4 HE 12 19 4 
928 62 4 u 0 0 11 5 HE 12 19 5 
928 62 4 u 0 0 12 0 HE 12 20 0 
928 62 4 u 0 0 12 1 HE 12 20 1 
928 62 4 u 0 0 12 2 HE 12 20 2 
928 62 4 u 0 0 12 3 HE 12 20 3 
928 62 4 u 0 0 12 4 HE 12 20 4 
928 62 4 u 0 0 12 5 HE 12 20 5 
928 62 4 u 0 0 13 0 HE 12 21 0 
928 62 4 u 0 0 13 1 HE 12 21 1 
928 62 4 u 0 0 13 2 HE 12 21 2 
928 62 4 u 0 0 13 3 HE 12 21 3 
928 62 4 u 0 0 13 4 HE 12 21 4 
928 62 4 u 0 0 13 5 HE 12 21 5 
928 62 4 u 0 0 14 0 HE 12 22 0 
928 62 4 u 0 0 14 1 HE 12 22 1 
928 62 4 u 0 0 14 2 HE 12 22 2 
928 62 4 u 0 0 14 3 HE 12 22 3 
928 62 4 u 0 0 14 4 HE 12 22 4 
928 62 4 u 0 0 14 5 HE 12 22 5 
928 62 4 u 0 0 15 0 HE 12 23 0 
928 62 4 u 0 0 15 1 HE 12 23 1 
928 62 4 u 0 0 15 2 HE 12 23 2 
928 62 4 u 0 0 15 3 HE 12 23 3 
928 62 4 u 0 0 15 4 HE 12 23 4 
928 62 4 u 0 0 15 5 HE 12 23 5 
928 62 4 u 0 0 16 0 HE 12 24 0 
928 62 4 u 0 0 16 1 HE 12 24 1 
928 62 4 u 0 0 16 2 HE 12 24 2 
928 62 4 u 0 0 16 3 HE 12 24 3 
928 62 4 u 0 0 16 4 HE 12 24 4 
928 62 4 u 0 0 16 5 HE 12 24 5 
928 62 4 u 0 0 17 0 HE 12 25 0 
928 62 4 u 0 0 17 1 HE 12 25 1 
928 62 4 u 0 0 17 2 HE 12 25 2 
928 62 4 u 0 0 17 3 HE 12 25 3 
928 62 4 u 0 0 17 4 HE 12 25 4 
928 62 4 u 0 0 17 5 HE 12 25 5 
928 62 4 u 0 0 18 0 HE 12 26 0 
928 62 4 u 0 0 18 1 HE 12 26 1 
928 62 4 u 0 0 18 2 HE 12 26 2 
928 62 4 u 0 0 18 3 HE 12 26 3 
928 62 4 u 0 0 18 4 HE 12 26 4 
928 62 4 u 0 0 18 5 HE 12 26 5 
928 62 4 u 0 0 19 0 HE 12 27 0 
928 62 4 u 0 0 19 1 HE 12 27 1 
928 62 4 u 0 0 19 2 HE 12 27 2 
928 62 4 u 0 0 19 3 HE 12 27 3 
928 62 4 u 0 0 19 4 HE 12 27 4 
928 62 4 u 0 0 19 5 HE 12 27 5 
928 62 4 u 0 0 20 0 HE 12 28 0 
928 62 4 u 0 0 20 1 HE 12 28 1 
928 62 4 u 0 0 20 2 HE 12 28 2 
928 62 4 u 0 0 20 3 HE 12 28 3 
928 62 4 u 0 0 20 4 HE 12 28 4 
928 62 4 u 0 0 20 5 HE 12 28 5 
928 62 4 u 0 0 21 0 HE 12 29 0 
928 62 4 u 0 0 21 1 HE 12 29 1 
928 62 4 u 0 0 21 2 HE 12 29 2 
928 62 4 u 0 0 21 3 HE 12 29 3 
928 62 4 u 0 0 21 4 HE 12 29 4 
928 62 4 u 0 0 21 5 HE 12 29 5 
928 62 4 u 0 0 22 0 HE 12 30 0 
928 62 4 u 0 0 22 1 HE 12 30 1 
928 62 4 u 0 0 22 2 HE 12 30 2 
928 62 4 u 0 0 22 3 HE 12 30 3 
928 62 4 u 0 0 22 4 HE 12 30 4 
928 62 4 u 0 0 22 5 HE 12 30 5 
